Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Discount
5635,CA-2015-134943,01/08/2022,17/08/2022,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5,76.4,5.75
5636,CA-2017-123022,16/03/2024,03/04/2024,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,28.896,2.98
5637,CA-2017-123022,19/08/2022,02/09/2022,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,85.491,9.5
5638,CA-2017-113208,20/06/2021,04/07/2021,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,23.1192,0.19
5639,CA-2014-154893,30/06/2025,20/07/2025,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.148,48.23
5640,CA-2014-154893,08/05/2020,15/05/2020,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,35.76,4.67
5641,CA-2014-147900,10/07/2024,22/07/2024,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.8,9,10.08,0.77
5642,CA-2017-106355,16/01/2021,10/02/2021,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,4,2.8912,0.82
5643,CA-2016-127985,20/11/2019,10/12/2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,3.0976,0.35
5644,CA-2015-166604,09/03/2025,02/04/2025,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Roswell,Georgia,30076,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,8.7906,0.7
5645,CA-2017-120719,31/05/2021,08/06/2021,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5,11.297,1.76
5646,CA-2017-127117,25/03/2020,27/03/2020,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,20.1015,1.48
5647,CA-2015-104241,13/06/2021,15/06/2021,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14,69.1992,6.68
5648,CA-2017-168179,06/06/2024,08/06/2024,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,9.3312,0.24
5649,CA-2017-142342,28/08/2022,14/09/2022,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.4,5,15.552,0.74
5650,CA-2017-142342,16/07/2025,18/07/2025,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,28.95,0.95
5651,CA-2017-142342,13/04/2019,08/05/2019,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0.56
5652,CA-2017-142342,29/04/2023,09/05/2023,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,210.735,76.55
5653,CA-2017-109099,06/03/2025,31/03/2025,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,20.0851,1.91
5654,US-2014-134187,06/11/2020,10/11/2020,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1,0.7938,0.18
5655,CA-2016-145261,30/01/2025,24/02/2025,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,-30.16,3.2
5656,CA-2016-145261,27/02/2021,19/03/2021,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.688,4,2.336,1.02
5657,CA-2016-145261,06/06/2019,10/06/2019,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2,3.7856,0.74
5658,CA-2016-145261,29/01/2023,11/02/2023,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,3,-8.4582,3.62
5659,CA-2016-145261,24/12/2022,17/01/2023,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,-264.215,34.32
5660,CA-2016-145261,07/12/2021,27/12/2021,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,4,5.1792,0.15
5661,CA-2016-145261,17/01/2021,26/01/2021,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,3,-7.17,0.23
5662,CA-2016-108875,26/03/2022,10/04/2022,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,7.504,1.08
5663,CA-2016-108875,12/11/2021,24/11/2021,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,9,-95.823,47.32
5664,CA-2016-141957,28/02/2025,20/03/2025,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2,1.3992,0.08
5665,CA-2016-141957,28/10/2023,01/11/2023,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,-8.1312,1.9
5666,CA-2016-141957,04/10/2020,20/10/2020,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,1,4.168,5.15
5667,CA-2016-141957,28/07/2022,13/08/2022,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2,8.7052,0.92
5668,CA-2016-142405,26/05/2019,18/06/2019,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,6.8714,0.43
5669,CA-2016-142405,23/01/2019,02/02/2019,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,14,17.5448,2.3
5670,CA-2016-142405,15/11/2019,04/12/2019,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.5898,19.24
5671,CA-2015-141012,26/11/2022,12/12/2022,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,92.3936,22.03
5672,CA-2015-141012,22/11/2024,16/12/2024,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,8.7735,1.16
5673,CA-2017-127922,27/07/2019,14/08/2019,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,5.544,0.49
5674,CA-2017-127922,30/11/2020,09/12/2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,2.64,0.53
5675,CA-2016-146318,22/01/2020,11/02/2020,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,6.2208,0.11
5676,CA-2014-135993,03/03/2023,12/03/2023,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,5.7408,3.16
5677,CA-2014-135993,12/06/2023,19/06/2023,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,2.208,0.04
5678,CA-2014-126802,02/12/2020,13/12/2020,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,-50.6688,6.27
5679,CA-2016-143924,16/01/2021,03/02/2021,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,9.198,0.43
5680,CA-2016-143924,30/04/2023,19/05/2023,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,53.8608,2.84
5681,CA-2016-141551,07/11/2022,26/11/2022,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,2.9348,0.22
5682,CA-2016-141551,11/07/2020,13/07/2020,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,3.1104,0.29
5683,CA-2014-164315,03/08/2022,21/08/2022,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3,7.128,0.2
5684,CA-2014-164315,12/10/2020,27/10/2020,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,293.9804,61.55
5685,CA-2014-164315,03/06/2020,22/06/2020,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,40.274,10.85
5686,CA-2015-131072,30/05/2025,01/06/2025,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,3,35.6526,0.02
5687,CA-2014-131541,05/01/2024,08/01/2024,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,5,5.191,0.61
5688,CA-2014-131541,02/08/2024,20/08/2024,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,12.9888,6.81
5689,CA-2014-131541,22/03/2020,14/04/2020,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,16.5186,0.08
5690,CA-2015-119550,18/06/2023,10/07/2023,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,-90.3762,10.53
5691,US-2015-138093,26/05/2025,19/06/2025,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9,9.3024,1.4
5692,US-2015-138093,25/10/2020,31/10/2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,20.585,0.37
5693,US-2015-138093,22/09/2024,15/10/2024,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1,36.4473,2.16
5694,US-2015-138093,09/01/2024,03/02/2024,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,12.672,1.29
5695,US-2015-138093,10/09/2024,20/09/2024,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,141.1644,27.74
5696,CA-2016-126165,29/11/2023,15/12/2023,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772,0.6
5697,CA-2017-126123,21/12/2024,15/01/2025,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,-42.4638,1.01
5698,CA-2017-126123,03/03/2024,19/03/2024,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,-23.548,2.12
5699,CA-2016-143441,19/09/2019,30/09/2019,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1,4.44,0.18
5700,CA-2017-148320,18/02/2025,04/03/2025,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6,17.5812,0.66
5701,CA-2016-125661,15/08/2024,28/08/2024,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,15.282,0.24
5702,CA-2016-125661,21/10/2021,01/11/2021,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,-22.7435,11.37
5703,US-2014-123519,24/01/2024,12/02/2024,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2952,0.12
5704,US-2014-123519,20/07/2021,10/08/2021,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,-52.3365,0.3
5705,US-2014-123519,18/05/2025,10/06/2025,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,42.8935,3.78
5706,CA-2014-155593,06/07/2023,29/07/2023,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,3.3756,0.01
5707,CA-2017-136000,19/02/2022,04/03/2022,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,14.5638,0.3
5708,US-2015-160857,28/10/2020,03/11/2020,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,30.1872,2.06
5709,US-2015-160857,29/10/2022,31/10/2022,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,7.1586,6.71
5710,US-2015-160857,29/11/2022,13/12/2022,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,21.294,6.77
5711,US-2015-160857,26/12/2021,03/01/2022,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,1014.9797,91.73
5712,US-2015-160857,17/07/2025,24/07/2025,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,9.3312,0.49
5713,CA-2017-115805,28/03/2025,03/04/2025,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,4.1391,0.27
5714,US-2014-143707,04/03/2020,11/03/2020,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,1.6038,0.13
5715,CA-2017-116939,22/11/2019,01/12/2019,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55,5,47.9385,3.75
5716,CA-2015-124107,13/12/2020,05/01/2021,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,111.591,18.08
5717,CA-2015-124107,03/12/2023,08/12/2023,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,8.4564,1.93
5718,CA-2015-124107,26/09/2024,02/10/2024,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,27.2412,2.76
5719,CA-2015-124107,30/07/2023,05/08/2023,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,5.2272,0.85
