Transaction ID,Transaction Date,Release Date,CustomerID,CustFirstName,CustLastName,CivilStatus,Gender,CustBirthday,CustSegment,VehicleID,Color,Manufacturer,Model,ModelYear,Type,TransmissionType,FuelType,SRP,EmployeeID,EmpFirstName,EmpLastName,EmpDesignation,BranchID,DiscountProvided,MiscellaneousFees,PaymentMethod,PlateNumber
TXN-AP-4811-180,07/09/2022,13/09/2022,CUST04442,Angela,Perez,Single,Female,35794,Personal,VEH054GRYAT-HYB,Gray,Hyundai,Santa Fe,2024,SUV,Automatic,Hybrid,2900000,EMP0180,Ethan,Soriano,Junior,BR040,26000,46500,Cash,LUI 1686
TXN-KM-4460-066,21/09/2021,25/09/2021,CUST03457,Kevin,Mercado,Married,Male,24975,Business,VEH035GRNCVT-GAS,Green,Honda,BR-V,2024,SUV,CVT,Gas,1310000,EMP0066,Miguel,Gonzales,Senior,BR015,10500,72500,Cash,JIO 4960
TXN-AI-5455-003,12/06/2024,21/06/2024,CUST05217,Angelica,Intal,Married,Female,31970,Personal,VEH007BRZMT-DSL,Bronze,Mazda,BT-50,2025,Pick-Up,Manual,Diesel,1720000,EMP0003,Vincent,Mendoza,Junior,BR001,0,69500,Bank Financing,KNS 6972
TXN-NV-4174-139,09/12/2020,19/12/2020,CUST06712,Nathan,Valdez,Single,Male,36442,Personal,VEH064BGEMT-DSL,Beige,Nissan,Urvan,2020,Van,Manual,Diesel,1550000,EMP0139,Rachelle,Estrada,Senior,BR031,122500,36000,Trade-in + Financing,APN 3837
TXN-JM-5813-011,05/06/2025,10/06/2025,CUST08356,Joy,Marquez,Single,Female,38809,Personal,VEH037BRZCVT-GAS,Bronze,Nissan,Almera,2025,Sedan,CVT,Gas,1140000,EMP0011,Ronald,Lim,Mid-Level,BR003,0,63000,Trade-in + Financing,WJH 1596
TXN-LN-6001-049,10/12/2025,13/12/2025,CUST03855,Lyn,Natividad,Divorced,Female,30469,Personal,VEH090WHTAT-ELEC,White,BYD,Atto 3,2025,SUV,Automatic,Electric,2220000,EMP0049,Dianne,De Leon,Senior,BR011,97500,56000,Cash,GQM 4573
TXN-RE-4574-048,13/01/2022,22/01/2022,CUST06682,Rose,Espiritu,Single,Female,32624,Personal,VEH095REDAT-DSL,Red,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0048,Grace,Cabrera,Mid-Level,BR011,173000,75000,In-house Financing,LED 5191
TXN-JF-6050-154,28/01/2026,01/02/2026,CUST04414,Joel,Fajardo,Married,Male,28294,Personal,VEH078ORGAT-HYB,Orange,Hyundai,Tucson,2025,SUV,Automatic,Hybrid,2080000,EMP0154,Ronald,Estrella,Manager,BR035,7000,15500,Bank Financing,MKE 4664
TXN-JF-5049-048,03/05/2023,13/05/2023,CUST07090,Jennifer,Francisco,Married,Female,18645,Personal,VEH029BLUAT-HYB,Blue,Suzuki,Ertiga,2026,MPV,Automatic,Hybrid,1630000,EMP0048,Grace,Cabrera,Mid-Level,BR011,13000,23000,Bank Financing,JZU 9455
TXN-RC-5167-072,29/08/2023,03/09/2023,CUST00267,Rose,Chua,Divorced,Female,27887,Personal,VEH070ORGAT-DSL,Orange,Chevrolet,Trailblazer,2024,SUV,Automatic,Diesel,2140000,EMP0072,Regina,Valdez,Junior,BR016,5000,50000,Company Purchase,QSD 8423
TXN-ML-5772-178,25/04/2025,04/05/2025,CUST05985,Miguel,Luna,Widowed,Male,33666,Personal,VEH038BRZAT-DSL,Bronze,Toyota,Fortuner,2023,SUV,Automatic,Diesel,2440000,EMP0178,Emmanuel,Soriano,Mid-Level,BR040,5000,18000,Bank Financing,AIG 4839
TXN-PC-5830-124,22/06/2025,26/06/2025,CUST04946,Patrick,Cruz,Single,Male,38314,Business,VEH099BLUCVT-GAS,Blue,Honda,City,2022,Sedan,CVT,Gas,1110000,EMP0124,Samantha,Fernandez,Mid-Level,BR028,0,72500,Bank Financing,VGU 5395
TXN-AC-5381-061,30/03/2024,03/04/2024,CUST01169,Aaron,Co,Single,Male,38909,Personal,VEH030GRYCVT-GAS,Gray,MG,ZS,2022,SUV,CVT,Gas,1070000,EMP0061,Rachelle,Lacson,Senior,BR014,119500,24500,Bank Financing,DFU 9244
TXN-LC-4060-146,17/08/2020,27/08/2020,CUST06632,Lyn,Chan,Married,Female,30315,Personal,VEH075WHTCVT-GAS,White,Hyundai,Stargazer,2022,MPV,CVT,Gas,1350000,EMP0146,Lester,De Leon,Mid-Level,BR033,59000,48000,Bank Financing,NKB 2701
TXN-RS-4600-012,08/02/2022,13/02/2022,CUST02563,Ryan,Salazar,Single,Male,38205,Personal,VEH093ORGMT-GAS,Orange,Toyota,Innova,2024,MPV,Manual,Gas,1350000,EMP0012,Francis,Morales,Senior,BR003,20000,40000,Bank Financing,GRM 6174
TXN-CD-4660-138,09/04/2022,15/04/2022,CUST07841,Caryl,Dela Cruz,Single,Female,24020,Personal,VEH055BLKMT-GAS,Black,Suzuki,Jimny,2024,SUV,Manual,Gas,1310000,EMP0138,Phoebe,Bautista,Junior,BR031,35000,32500,Trade-in + Financing,MHT 2592
TXN-RF-5264-048,04/12/2023,07/12/2023,CUST05480,Ramon,Flores,Single,Male,28195,Personal,VEH076WHTCVT-GAS,White,Toyota,Raize,2020,SUV,CVT,Gas,1080000,EMP0048,Grace,Cabrera,Mid-Level,BR011,47500,75500,Bank Financing,VIW 1627
TXN-CU-4133-120,29/10/2020,05/11/2020,CUST01254,Caryl,Uy,Single,Female,16575,Personal,VEH071SLVAT-DSL,Silver,Mitsubishi,Strada,2021,Pick-Up,Automatic,Diesel,1580000,EMP0120,Marco,Valdez,Senior,BR027,60000,43500,Bank Financing,IQM 3495
TXN-GS-4953-171,27/01/2023,03/02/2023,CUST01524,Grace,Santiago,Single,Female,38380,Personal,VEH070GRNAT-DSL,Green,Chevrolet,Trailblazer,2024,SUV,Automatic,Diesel,2140000,EMP0171,Angela,Dela Cruz,Senior,BR038,41500,78000,Bank Financing,RNZ 4401
TXN-AD-6023-114,01/01/2026,09/01/2026,CUST03443,Allan,Del Rosario,Married,Male,25432,Personal,VEH064GRYMT-DSL,Gray,Nissan,Urvan,2020,Van,Manual,Diesel,1550000,EMP0114,Paolo,Mercado,Senior,BR026,66000,45000,Bank Financing,XSL 5380
TXN-EC-4517-008,17/11/2021,23/11/2021,CUST06689,Edwin,Chan,Married,Male,26593,Personal,VEH008ORGAT-GAS,Orange,Ford,Territory,2025,SUV,Automatic,Gas,1520000,EMP0008,Rachelle,Villanueva,Mid-Level,BR002,21500,76500,Cash,WFG 2188
TXN-RR-4032-012,20/07/2020,27/07/2020,CUST01346,Regina,Reyes,Single,Female,36621,Personal,VEH058GRYAT-DSL,Gray,Mitsubishi,Montero Sport,2023,SUV,Automatic,Diesel,2080000,EMP0012,Francis,Morales,Senior,BR003,32500,67000,Cash,ISU 1448
TXN-RV-4220-017,24/01/2021,27/01/2021,CUST05245,Rey,Valdez,Single,Male,37350,Personal,VEH074SLVMT-DSL,Silver,Isuzu,Traviz,2020,Utility,Manual,Diesel,1060000,EMP0017,Grace,Ramos,Senior,BR004,55000,68000,Trade-in + Financing,ZJF 2841
TXN-RR-3916-094,26/03/2020,05/04/2020,CUST07661,Rhea,Resuello,Married,Female,34740,Personal,VEH088PRLMT-DSL,Pearl White,Isuzu,D-MAX,2026,Pick-Up,Manual,Diesel,1690000,EMP0094,Kristine,Bernardo,Senior,BR021,18000,16500,Bank Financing,NWF 9869
TXN-MS-6057-058,04/02/2026,13/02/2026,CUST05218,Michelle,Salazar,Married,Female,32707,Personal,VEH089GRNCVT-GAS,Green,Chery,Tiggo 2 Pro,2026,SUV,CVT,Gas,1170000,EMP0058,Nico,Del Rosario,Mid-Level,BR013,4500,49500,In-house Financing,AOZ 3317
TXN-MD-5800-092,23/05/2025,01/06/2025,CUST00810,Marco,Dela Cruz,Married,Male,30549,Personal,VEH081REDAT-DSL,Red,Isuzu,mu-X,2023,SUV,Automatic,Diesel,2080000,EMP0092,Emmanuel,Fernandez,Junior,BR021,35000,44000,Cash,ICH 0399
TXN-MM-4754-134,12/07/2022,21/07/2022,CUST07453,Marco,Manalo,Widowed,Male,17327,Personal,VEH014GRYMT-DSL,Gray,Foton,Thunder,2022,Pick-Up,Manual,Diesel,1490000,EMP0134,Cedric,Co,Junior,BR030,7000,76000,Cash,WWI 8887
TXN-JS-5108-078,01/07/2023,04/07/2023,CUST08536,Jeffrey,Santos,Single,Male,33167,Personal,VEH066BGEAT-GAS,Beige,Peugeot,3008,2020,SUV,Automatic,Gas,2110000,EMP0078,Joanna,Lacson,Mid-Level,BR018,58000,42500,Bank Financing,VML 7849
TXN-JC-5282-158,22/12/2023,25/12/2023,CUST08267,James,Castillo,Married,Male,35203,Personal,VEH027REDCVT-GAS,Red,Chery,Tiggo 5X Pro,2022,SUV,CVT,Gas,1230000,EMP0158,Michelle,Tan,Manager,BR036,91500,15000,Cash,JPU 7324
TXN-BV-4601-126,09/02/2022,17/02/2022,CUST07127,Bryan,Valdez,Married,Male,33348,Personal,VEH052BRNAT-HYB,Brown,BYD,Tang,2026,SUV,Automatic,Hybrid,3690000,EMP0126,Jay,Flores,Junior,BR028,0,65000,Bank Financing,RPK 0678
TXN-EM-4567-177,06/01/2022,10/01/2022,CUST00045,Edwin,Morales,Widowed,Male,33123,Personal,VEH045REDAT-GAS,Red,GAC,GS3 Emzoom,2026,SUV,Automatic,Gas,1420000,EMP0177,Marco,Abad,Junior,BR040,0,31500,Cash,FVK 4464
TXN-VS-6060-123,07/02/2026,12/02/2026,CUST02248,Vincent,Santiago,Married,Male,27599,Personal,VEH077SLVMT-DSL,Silver,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0123,Nathan,Bernardo,Senior,BR028,7500,31000,Company Purchase,RWK 7118
TXN-JG-4675-065,24/04/2022,27/04/2022,CUST03029,Janelle,Gonzales,Divorced,Female,26862,Personal,VEH021BLKAT-GAS,Black,GAC,GN6,2020,MPV,Automatic,Gas,1190000,EMP0065,Francis,Gonzales,Junior,BR015,31000,16000,Bank Financing,ZMN 9335
TXN-CN-4982-179,25/02/2023,02/03/2023,CUST08902,Catherine,Natividad,Single,Female,33144,Personal,VEH036BRNAT-ELEC,Brown,BYD,Dolphin,2024,Hatchback,Automatic,Electric,2080000,EMP0179,Angela,Tolentino,Senior,BR040,0,37500,Cash,SSN 1787
TXN-RS-6198-171,25/06/2026,04/07/2026,CUST07466,Regina,Salazar,Married,Female,24721,Personal,VEH038GRNMT-DSL,Green,Toyota,Fortuner,2023,SUV,Manual,Diesel,2260000,EMP0171,Angela,Dela Cruz,Senior,BR038,16000,83000,Bank Financing,KZI 8813
TXN-CF-3926-037,05/04/2020,08/04/2020,CUST03043,Carlos,Fernandez,Married,Male,27953,Personal,VEH037BLUMT-GAS,Blue,Nissan,Almera,2025,Sedan,Manual,Gas,1040000,EMP0037,Ryan,Villanueva,Manager,BR009,34000,84500,Bank Financing,ZXM 0464
TXN-RU-5215-155,16/10/2023,26/10/2023,CUST03396,Rhea,Uy,Divorced,Female,34847,Personal,VEH016BRZMT-DSL,Bronze,Toyota,Innova,2020,MPV,Manual,Diesel,1460000,EMP0155,Emmanuel,Vargas,Junior,BR035,0,74000,Company Purchase,CAI 7899
TXN-LM-6003-119,12/12/2025,19/12/2025,CUST01780,Lara,Morales,Married,Female,23687,Personal,VEH080BLKCVT-GAS,Black,Toyota,Avanza,2023,MPV,CVT,Gas,1180000,EMP0119,Jasmine,Castillo,Junior,BR027,49000,59000,Trade-in + Financing,OBS 9940
TXN-MF-4944-041,18/01/2023,26/01/2023,CUST00695,Marvin,Flores,Married,Male,20639,Personal,VEH028WHTAT-GAS,White,GAC,M8,2021,Van,Automatic,Gas,2700000,EMP0041,Kristine,Navarro,Manager,BR010,9500,42500,Bank Financing,LFL 7559
TXN-JF-3899-011,09/03/2020,17/03/2020,CUST00905,Jose,Fernandez,Single,Male,36895,Personal,VEH081BGEAT-DSL,Beige,Isuzu,mu-X,2023,SUV,Automatic,Diesel,2080000,EMP0011,Ronald,Lim,Mid-Level,BR003,31000,16000,Bank Financing,IIB 5040
TXN-RA-5307-104,16/01/2024,19/01/2024,CUST03102,Rhea,Abad,Married,Female,31197,Personal,VEH095PRLAT-DSL,Pearl White,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0104,Therese,Chan,Manager,BR024,29000,67000,Cash,AYL 1147
TXN-ML-4683-090,02/05/2022,08/05/2022,CUST02181,Mae,Luna,Married,Female,34595,Personal,VEH077SLVMT-DSL,Silver,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0090,Erika,Vargas,Junior,BR020,18000,80000,Bank Financing,FAI 2952
TXN-JJ-5959-022,29/10/2025,07/11/2025,CUST01930,Jerome,Jacinto,Married,Male,30984,Personal,VEH073WHTAT-ELEC,White,Nissan,Leaf,2026,Hatchback,Automatic,Electric,3090000,EMP0022,Marian,Manalo,Junior,BR005,72000,68500,Cash,EBJ 0983
TXN-GM-4400-122,23/07/2021,31/07/2021,CUST08626,Grace,Martinez,Widowed,Female,20287,Personal,VEH014GRYMT-DSL,Gray,Foton,Thunder,2022,Pick-Up,Manual,Diesel,1490000,EMP0122,Hazel,Domingo,Manager,BR028,0,56000,Bank Financing,SWG 4347
TXN-CB-5828-152,20/06/2025,25/06/2025,CUST02250,Catherine,Bautista,Single,Female,24997,Personal,VEH014BRZAT-DSL,Bronze,Foton,Thunder,2022,Pick-Up,Automatic,Diesel,1580000,EMP0152,Anthony,Tolentino,Senior,BR034,90000,58000,Bank Financing,ROX 2575
TXN-GD-4159-164,24/11/2020,04/12/2020,CUST05566,Gabriel,Domingo,Single,Male,37836,Personal,VEH003ORGMT-GAS,Orange,Toyota,Avanza,2023,MPV,Manual,Gas,1200000,EMP0164,Ramon,Marquez,Mid-Level,BR037,0,79500,In-house Financing,IWU 7185
TXN-AD-5459-084,16/06/2024,26/06/2024,CUST07906,Angelo,Domingo,Single,Male,36947,Personal,VEH072BGEMT-DSL,Beige,Ford,Ranger,2020,Pick-Up,Manual,Diesel,1360000,EMP0084,Ronald,Navarro,Junior,BR019,29500,59000,Cash,VEQ 4961
TXN-BM-5324-115,02/02/2024,11/02/2024,CUST01734,Bryan,Manalo,Single,Male,29876,Personal,VEH041GRNAT-GAS,Green,Chevrolet,Tracker,2026,SUV,Automatic,Gas,1510000,EMP0115,Phoebe,Torres,Junior,BR026,14500,72000,Cash,XCA 0629
TXN-JR-6042-125,20/01/2026,26/01/2026,CUST00374,Joel,Rosales,Married,Male,23740,Personal,VEH033BLKAT-DSL,Black,Ford,Everest,2022,SUV,Automatic,Diesel,2230000,EMP0125,Miguel,Fernandez,Senior,BR028,18500,61000,Bank Financing,VIN 8122
TXN-RG-5299-078,08/01/2024,11/01/2024,CUST02151,Rose,Garcia,Married,Female,26211,Personal,VEH004BGEAT-DSL,Beige,Isuzu,mu-X,2025,SUV,Automatic,Diesel,2240000,EMP0078,Joanna,Lacson,Mid-Level,BR018,0,56500,Cash,KYD 7912
TXN-RC-4199-080,03/01/2021,13/01/2021,CUST07786,Ramon,Cruz,Divorced,Male,34447,Personal,VEH031BRNCVT-HYB,Brown,Honda,CR-V,2025,SUV,CVT,Hybrid,2720000,EMP0080,Anthony,Sy,Junior,BR018,0,84000,Bank Financing,MFX 2052
TXN-RA-5808-084,31/05/2025,09/06/2025,CUST01569,Ryan,Aquino,Single,Male,33764,Personal,VEH053SLVMT-DSL,Silver,Nissan,Navara,2021,Pick-Up,Manual,Diesel,1520000,EMP0084,Ronald,Navarro,Junior,BR019,0,80500,Bank Financing,RYO 6857
TXN-KC-5587-137,22/10/2024,28/10/2024,CUST07155,Kenneth,Chan,Widowed,Male,24319,Personal,VEH094ORGAT-HYB,Orange,Chery,Tiggo 8 Pro,2022,SUV,Automatic,Hybrid,2150000,EMP0137,Angela,Padilla,Mid-Level,BR031,104500,63500,Bank Financing,OUS 5630
TXN-CN-4457-164,18/09/2021,27/09/2021,CUST05799,Caryl,Natividad,Married,Female,34961,Personal,VEH034BGEAT-GAS,Beige,Geely,Coolray,2021,SUV,Automatic,Gas,1140000,EMP0164,Ramon,Marquez,Mid-Level,BR037,49500,49000,Bank Financing,CEP 3908
TXN-CA-4591-134,30/01/2022,05/02/2022,CUST05423,Chona,Aguilar,Married,Female,30478,Personal,VEH092GRNAT-HYB,Green,MG,HS,2023,SUV,Automatic,Hybrid,1860000,EMP0134,Cedric,Co,Junior,BR030,21500,17000,Cash,UPH 9275
TXN-EM-4453-007,14/09/2021,21/09/2021,CUST03183,Erika,Manalo,Married,Female,31575,Personal,VEH010GRYAT-DSL,Gray,Kia,Carnival,2020,Van,Automatic,Diesel,2940000,EMP0007,Catherine,Velasco,Junior,BR002,15500,49000,In-house Financing,LTK 4817
TXN-PP-5863-126,25/07/2025,31/07/2025,CUST03151,Paulo,Pascual,Married,Male,33657,Personal,VEH052BRNAT-HYB,Brown,BYD,Tang,2026,SUV,Automatic,Hybrid,3690000,EMP0126,Jay,Flores,Junior,BR028,0,39500,In-house Financing,BZD 4639
TXN-ML-5526-125,22/08/2024,30/08/2024,CUST01746,Mariel,Lopez,Single,Female,35677,Personal,VEH099GRYCVT-GAS,Gray,Honda,City,2022,Sedan,CVT,Gas,1110000,EMP0125,Miguel,Fernandez,Senior,BR028,0,72000,Bank Financing,ZSB 5068
TXN-JN-5628-028,02/12/2024,08/12/2024,CUST00268,Joel,Navarro,Single,Male,32810,Personal,VEH066BGEAT-GAS,Beige,Peugeot,3008,2020,SUV,Automatic,Gas,2110000,EMP0028,Daniel,Tan,Manager,BR007,17000,78000,Cash,VWE 1770
TXN-NS-6066-017,13/02/2026,21/02/2026,CUST00941,Nathan,Salazar,Divorced,Male,24320,Business,VEH005WHTAT-GAS,White,Mazda,Mazda3,2022,Sedan,Automatic,Gas,1660000,EMP0017,Grace,Ramos,Senior,BR004,6500,46500,Bank Financing,FCJ 2771
TXN-GN-5662-090,05/01/2025,13/01/2025,CUST01998,Gabriel,Navarro,Single,Male,33627,Personal,VEH027REDCVT-GAS,Red,Chery,Tiggo 5X Pro,2022,SUV,CVT,Gas,1230000,EMP0090,Erika,Vargas,Junior,BR020,91500,39500,Bank Financing,JHH 0243
TXN-RR-5163-025,25/08/2023,04/09/2023,CUST03445,Rhea,Resuello,Married,Female,26379,Personal,VEH016GRYAT-DSL,Gray,Toyota,Innova,2020,MPV,Automatic,Diesel,1630000,EMP0025,Mikaela,Aquino,Mid-Level,BR006,0,15000,In-house Financing,TIF 9306
TXN-VS-3990-066,08/06/2020,17/06/2020,CUST02098,Vincent,Santos,Married,Male,33320,Personal,VEH023BRNCVT-HYB,Brown,Honda,Civic,2022,Sedan,CVT,Hybrid,2020000,EMP0066,Miguel,Gonzales,Senior,BR015,0,38500,Bank Financing,AAS 8480
TXN-CR-3892-010,02/03/2020,05/03/2020,CUST00366,Caryl,Rosales,Single,Female,36987,Personal,VEH054SLVAT-DSL,Silver,Hyundai,Santa Fe,2024,SUV,Automatic,Diesel,2740000,EMP0010,Paolo,Reyes,Manager,BR003,0,20000,Trade-in + Financing,ASM 7334
TXN-AC-5632-105,06/12/2024,16/12/2024,CUST03450,Angelo,Cruz,Married,Male,24301,Business,VEH027REDCVT-GAS,Red,Chery,Tiggo 5X Pro,2022,SUV,CVT,Gas,1230000,EMP0105,Camille,Domingo,Mid-Level,BR024,77000,46500,Cash,OZV 5452
TXN-RG-4826-180,22/09/2022,02/10/2022,CUST03193,Rose,Go,Married,Female,36328,Personal,VEH005SLVAT-GAS,Silver,Mazda,Mazda3,2022,Sedan,Automatic,Gas,1660000,EMP0180,Ethan,Soriano,Junior,BR040,5000,42000,Bank Financing,NHB 1898
TXN-MM-5459-035,16/06/2024,22/06/2024,CUST08950,Mariel,Morales,Single,Female,38308,Personal,VEH009BLUAT-DSL,Blue,Kia,Sorento,2022,SUV,Automatic,Diesel,2670000,EMP0035,Kenneth,Mercado,Mid-Level,BR008,107500,62000,Bank Financing,MKS 8456
TXN-JE-4800-091,27/08/2022,01/09/2022,CUST04826,Joseph,Espiritu,Married,Male,24192,Personal,VEH091BLKMT-DSL,Black,Foton,Thunder,2021,Pick-Up,Manual,Diesel,1300000,EMP0091,Emmanuel,Rivera,Manager,BR021,0,21500,Bank Financing,NFR 2650
TXN-RS-5200-180,01/10/2023,07/10/2023,CUST03162,Rochelle,Salazar,Single,Female,37852,Personal,VEH095BRNAT-DSL,Brown,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0180,Ethan,Soriano,Junior,BR040,0,51000,Trade-in + Financing,ECK 7199
TXN-KV-5438-131,26/05/2024,04/06/2024,CUST07399,Kathleen,Velasco,Married,Female,34658,Personal,VEH053SLVMT-DSL,Silver,Nissan,Navara,2021,Pick-Up,Manual,Diesel,1520000,EMP0131,Lourdes,Villarin,Manager,BR030,0,17000,Cash,RDM 0581
TXN-DB-5893-046,24/08/2025,27/08/2025,CUST02680,Daniel,Bernardo,Single,Male,33156,Business,VEH022GRNCVT-GAS,Green,Honda,City,2024,Sedan,CVT,Gas,1180000,EMP0046,Jerome,Bautista,Manager,BR011,12000,83000,Bank Financing,RWF 7599
TXN-RL-5936-137,06/10/2025,09/10/2025,CUST04743,Rafael,Lopez,Married,Male,34013,Personal,VEH087BRZAT-DSL,Bronze,Kia,Carnival,2026,Van,Automatic,Diesel,3050000,EMP0137,Angela,Padilla,Mid-Level,BR031,71500,23500,Bank Financing,MOR 7246
TXN-DB-4214-072,18/01/2021,25/01/2021,CUST02321,Dianne,Bernardo,Single,Female,39759,Personal,VEH077SLVMT-DSL,Silver,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0072,Regina,Valdez,Junior,BR016,21000,59000,Trade-in + Financing,HBO 9076
TXN-JN-5302-089,11/01/2024,14/01/2024,CUST06878,James,Natividad,Married,Male,36528,Business,VEH015BLUAT-HYB,Blue,MG,HS,2021,SUV,Automatic,Hybrid,1740000,EMP0089,Christian,Fernandez,Senior,BR020,0,63500,Bank Financing,QND 7925
TXN-LP-5030-126,14/04/2023,22/04/2023,CUST02383,Lyn,Perez,Single,Female,35763,Personal,VEH078ORGAT-HYB,Orange,Hyundai,Tucson,2025,SUV,Automatic,Hybrid,2080000,EMP0126,Jay,Flores,Junior,BR028,23500,83500,Trade-in + Financing,OUB 4982
TXN-RA-4423-009,15/08/2021,21/08/2021,CUST05203,Ramon,Alcantara,Single,Male,39083,Personal,VEH088GRNMT-DSL,Green,Isuzu,D-MAX,2026,Pick-Up,Manual,Diesel,1690000,EMP0009,Ramon,Pineda,Senior,BR002,10000,70500,Bank Financing,QOG 0307
TXN-EM-5267-080,07/12/2023,15/12/2023,CUST03859,Edwin,Mendoza,Widowed,Male,18037,Personal,VEH076ORGMT-GAS,Orange,Toyota,Raize,2020,SUV,Manual,Gas,830000,EMP0080,Anthony,Sy,Junior,BR018,18500,56500,Bank Financing,BWJ 8111
TXN-RA-5411-134,29/04/2024,03/05/2024,CUST07107,Rafael,Abad,Single,Male,33005,Personal,VEH021BRNAT-GAS,Brown,GAC,GN6,2020,MPV,Automatic,Gas,1190000,EMP0134,Cedric,Co,Junior,BR030,70000,43500,Bank Financing,AEH 9978
TXN-KD-5618-066,22/11/2024,26/11/2024,CUST08613,Kristine,Dela Cruz,Single,Female,24035,Business,VEH056WHTMT-GAS,White,Suzuki,Dzire,2025,Sedan,Manual,Gas,840000,EMP0066,Miguel,Gonzales,Senior,BR015,319000,83000,Bank Financing,POC 2179
TXN-DF-4193-122,28/12/2020,02/01/2021,CUST07451,Dennis,Flores,Married,Male,34562,Business,VEH094ORGAT-GAS,Orange,Chery,Tiggo 8 Pro,2022,SUV,Automatic,Gas,1760000,EMP0122,Hazel,Domingo,Manager,BR028,71000,24500,Bank Financing,VGX 8284
TXN-JC-5834-013,26/06/2025,03/07/2025,CUST04128,Jose,Cruz,Single,Male,31428,Personal,VEH039ORGAT-DSL,Orange,Toyota,Hilux,2022,Pick-Up,Automatic,Diesel,1580000,EMP0013,Joshua,Cabrera,Junior,BR003,11500,62500,Cash,HWV 8131
TXN-GM-4027-174,15/07/2020,23/07/2020,CUST05911,Grace,Marquez,Married,Female,34491,Personal,VEH010BRZAT-DSL,Bronze,Kia,Carnival,2020,Van,Automatic,Diesel,2940000,EMP0174,Harold,Salazar,Mid-Level,BR039,123500,61000,Cash,ZZG 0553
TXN-JT-5397-107,15/04/2024,21/04/2024,CUST08456,John,Tolentino,Single,Male,25332,Personal,VEH068ORGAT-HYB,Orange,Geely,Okavango,2024,SUV,Automatic,Hybrid,2040000,EMP0107,Ella,Lacson,Mid-Level,BR024,19500,61500,Bank Financing,XKZ 0540
TXN-CI-4188-131,23/12/2020,29/12/2020,CUST03015,Carlo,Intal,Married,Male,30578,Personal,VEH083REDMT-DSL,Red,Hyundai,H-100,2023,Utility,Manual,Diesel,1260000,EMP0131,Lourdes,Villarin,Manager,BR030,69000,20000,Bank Financing,TXS 2960
TXN-DC-5098-039,21/06/2023,24/06/2023,CUST04424,Danica,Castillo,Married,Female,32810,Business,VEH096GRNAT-HYB,Green,Chery,Tiggo 7 Pro,2025,SUV,Automatic,Hybrid,1960000,EMP0039,Julius,Aquino,Senior,BR009,0,22000,Bank Financing,MBT 6179
TXN-RT-4143-035,08/11/2020,14/11/2020,CUST02464,Rafael,Tolentino,Married,Male,35197,Personal,VEH091BGEMT-DSL,Beige,Foton,Thunder,2021,Pick-Up,Manual,Diesel,1300000,EMP0035,Kenneth,Mercado,Mid-Level,BR008,11500,52500,Cash,EAP 1396
TXN-RB-5954-137,24/10/2025,29/10/2025,CUST04150,Regina,Bautista,Married,Female,17259,Personal,VEH002BRNAT-GAS,Brown,Mazda,CX-3,2023,SUV,Automatic,Gas,1600000,EMP0137,Angela,Padilla,Mid-Level,BR031,6000,28500,Cash,ECK 1972
TXN-AA-3990-113,08/06/2020,17/06/2020,CUST00808,Alvin,Aguilar,Married,Male,31007,Personal,VEH025SLVCVT-GAS,Silver,MG,MG 5,2021,Sedan,CVT,Gas,940000,EMP0113,Jasmin,Torres,Manager,BR026,0,78500,Cash,IPO 7026
TXN-AS-5824-169,16/06/2025,21/06/2025,CUST06320,Arvin,Santiago,Single,Male,39242,Personal,VEH077SLVMT-DSL,Silver,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0169,Mary,Sy,Senior,BR038,35000,16500,Bank Financing,SEI 8011
TXN-MR-3846-024,16/01/2020,20/01/2020,CUST06166,Mark,Resuello,Divorced,Male,34269,Personal,VEH008ORGAT-GAS,Orange,Ford,Territory,2025,SUV,Automatic,Gas,1520000,EMP0024,Elaine,Tan,Junior,BR006,16000,50500,In-house Financing,XNC 7810
TXN-JD-3948-052,27/04/2020,06/05/2020,CUST04723,Jose,De Leon,Single,Male,28318,Personal,VEH053BLKAT-DSL,Black,Nissan,Navara,2021,Pick-Up,Automatic,Diesel,1600000,EMP0052,Nathan,Aquino,Junior,BR012,87000,50500,Bank Financing,OZN 8454
TXN-JA-4052-040,09/08/2020,17/08/2020,CUST08535,Joanna,Aguilar,Divorced,Female,22749,Personal,VEH059GRNAT-GAS,Green,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0040,Hazel,Manalo,Mid-Level,BR009,60000,75000,Cash,VUV 5324
TXN-AE-6141-040,29/04/2026,08/05/2026,CUST00368,Anne,Espiritu,Married,Female,31480,Business,VEH007SLVMT-DSL,Silver,Mazda,BT-50,2025,Pick-Up,Manual,Diesel,1720000,EMP0040,Hazel,Manalo,Mid-Level,BR009,16000,29500,Bank Financing,NVM 2737
